word	count
კალენდარი	747
ადგილების	747
სომეხთა	747
მიჩნეული	747
თავადი	746
მოხერხდა	746
შეინიშნება	746
აღწერილობა	746
მომზადების	746
მცენარის	746
რობერტო	746
დღით	746
აირესი	745
განყოფილებაში	745
ხელნაწერები	745
კაცობრიობის	745
ჰუმანიტარული	745
ტექსტები	744
წამყვან	744
შეიარაღებულ	744
წრე	744
ბალკანეთის	743
ალპების	743
დროზე	743
ჩაწერილია	743
თვალის	742
ჟუან	741
ბიუროს	741
მემკვიდრედ	741
ჩატარების	740
შირიმის	740
მოთხოვნით	740
კლასიფიკაცია	740
ესაა	740
საფარი	740
ჯგუფური	740
სამარხი	740
ტანკი	740
მარანიანის	739
ეგვიპტური	739
მშპ	739
ჯეიმს	739
ითქვას	739
პუბლიცისტი	739
პრეფექტურა	738
აქამდე	738
სამშობლოს	738
თურქულ	738
გამოხატავს	738
პეგასის	737
შეუძლებელი	737
მარშალი	737
ნაპოლეონ	737
ორგანიზებული	737
ხანდახან	736
მომღერალ	736
მეოცე	736
ხმელეთის	736
ფოთის	736
სიმღერით	736
გაგას	735
რძის	735
საზღვართან	735
კლუბმა	735
საქართველოდან	735
ცვლილების	734
ჩაუყარა	734
ეხმარება	734
წარმოდგენა	734
გამოშვებული	734
ფაქტო	733
რთულ	733
პროვინციული	733
ვულკანები	733
სტეფან	733
ელიზაბეტ	733
კარტნი	732
განაცხადეს	732
ლილი	732
მემორიალი	732
ბეი	732
ილიას	731
წუთი	731
ტექნოლოგიის	731
მარინა	731
სურათის	731
სალომე	731
საზეიმო	730
ქარხნის	730
გახლდათ	730
გასასვლელი	730
არაგ	730
მეცნიერებისა	729
სპორტულ	729
მეტიც	729
არქიტექტორები	729
მიქაელ	728
ჭარბობს	728
რომანში	728
ფუძემდებელი	727
გამოსული	727
შეისწავლის	727
საყდარი	727
გარემოში	727
შედიან	726
რწმენა	726
ტალღა	726
უახლესი	725
სეპარატისტული	725
დაწყება	725
ტეილორი	725
შაჰი	724
ნიდერლანდელი	724
სენატის	724
განხორციელება	724
გარსია	724
ნალექები	724
დაინტერესებული	724
ლექციებს	724
კონსოლები	723
ფრინველთა	723
დმანისის	723
ბაღის	723
ინდუსტრიის	723
ყვავილები	723
წრიული	723
ქალიშვილის	723
სასტიკი	722
რაზმი	722
ლეიტენანტი	722
იმისთვის	722
ჯერი	722
ლუციუს	722
დამარცხება	721
წყვილს	721
გამოსახულებით	721
მექანიკური	721
დანიშნული	721
მოჭადრაკე	721
წარმოებაში	721
სამშობლო	720
ქვითა	720
კავკასია	720
მოაწერეს	720
ადგილია	719
შეფასებები	719
სკოლებში	719
აუზში	719
მაზრაში	719
ეპარქიას	719
იარაღები	719
მოკლემეტრაჟიანი	718
არგენტინელი	718
განახლება	718
კომედია	718
მკვიდრი	718
იტალიურ	718
მხატვრობა	717
მონაკვეთი	717
მატჩები	717
ეროვნულმა	717
დაძმობილებული	716
ფუნქციის	716
მეორეხარისხოვანი	716
განაგებდა	716
ნიკოლა	716
ნახევარფინალში	716
ნივთიერება	716
ენისა	716
პედაგოგები	715
ვოკალისტი	715
სავალდებულო	715
მურა	715
წლისა	715
ტროპიკულ	715
გახდება	715
ნაჰია	715
ადასტურებს	715
ციკლი	714
უმაღლესიპოზიცია	714
მარიას	714
რეალურ	714
სავანე	714
პროექტები	713
მოქმედებები	713
მით	713
ჯუზეპე	713
არქიპელაგი	712
ქორწინებიდან	712
ბრძოლებში	712
დედაქალაქში	712
ზონის	712
დაღესტნის	712
დიზაინის	712
დას	711
მკვეთრი	711
თელ	711
რაიონს	711
საგანი	710
მამას	709
იკითხება	709
ფარაონი	709
ამერიკელ	709
გამგეობის	709
დადო	709
საშინელი	708
გაიყო	708
უისკონსინი	708
სიმღერებს	708
ვაჟს	708
გამოყენებითი	708
სკკპ	707
ლუქსემბურგის	707
საკრებულოს	707
შტაბ	707
აშკარა	707
ენაა	707
სამუშაოდ	707
მნიშვნელობით	707
ხარ	707
ფაშას	707
საბჯენი	707
პოლტავის	707
ჭადრაკის	707
იქს	707
აწარმოებდა	706
ტრამვაის	706
შემოიღო	706
კოლხური	706
ძალას	706
თანამეგობრობის	706
რაიონად	706
ფეხი	706
ამაღლების	705
სეზონები	705
შესული	705
ბიბლიოთეკაში	705
პატრიარქის	705
წარდგენილი	705
მდივნის	705
პროცესები	704
ტრადიციები	704
ლეიბლზე	704
დაიჭრა	704
პლანეტის	704
წონითი	704
საზაფხულო	704
ხელშეკრულებით	704
ზომიერი	704
სტატიებს	704
კომუნა	704
პარლამენტმა	703
სემ	703
გაშენებულია	703
ნაწილზე	703
დასახმარებლად	703
ჭურჭლის	703
სამტრედიის	703
შემსრულებლების	703
თეოდორ	702
მისამართი	702
გადმოცემით	702
განსხვავებულ	702
კალენდრის	702
სიგრძეზე	702
მიწურულს	702
ათონის	701
მოითხოვდა	701
ეწინააღმდეგებოდა	701
ლანდშაფტი	701
რომაელებმა	701
ოღონდ	700
ურუგვაის	700
მარტვილის	700
პროდუქციის	700
კანი	700
კუთხით	700
სოფლებში	700
სავარაუდო	700
პაპმა	700
დაყოფის	699
გაქცევა	699
რუსეთთან	699
საჩხერის	699
ოსმალთა	698
ქრონოლოგია	698
უშედეგოდ	698
ბელარუსი	698
ერევანი	698
კოლონიური	698
წევრის	698
კონკურსში	698
ოთახში	698
სოლომონის	697
ვაშინგტონი	697
წყლები	697
ძირში	697
ერთს	697
ჩიკაგოს	696
სცენარისტები	696
ებრაელთა	696
ფილადელფია	696
ნაცისტური	696
დეივ	696
სცენა	696
კონცერტის	695
ჩავარდა	695
კატარინას	695
გაფართოვდა	695
შესაძლებლობები	695
პროდუქტის	695
წინააღმდეგი	695
იბრაჰიმ	695
ნაკრებმა	695
ძის	695
სიმაგრე	694
თავიდანვე	694
სომხები	694
რონი	694
ემილ	694
ბუდისტური	694
შვეიცარიელი	694
ფარგლებს	693
ბავშვობა	693
მასწავლებლად	693
ჰყოლია	693
ქალაქად	693
განთქმული	693
საფლავის	693
გუბერნიის	692
კულტურების	692
გაზარდა	692
ნარკვევები	692
მოხსენიებული	692
სრულდებოდა	691
მფრინავი	691
მაგალითია	691
აიდაჰოს	691
პერსონალური	691
დღევანდელ	691
დოლარს	690
საკითხზე	690
ვარაუდობენ	690
ქიმიკოსი	690
პარანა	689
გაგა	689
ვალერიან	688
ჰერცოგის	688
ასტურიის	688
კლინიკური	688
აქაც	688
მაკედონია	688
მატარებელი	688
მაჟორიტარი	688
ლედ	687
ძეგლია	687
კახეთი	687
ტექნოლოგიები	687
ალაგ	687
ბარბარა	687
ურბანული	687
ბრინჯაო	686
გადაიტანა	686
მოციქული	686
მოცეკვავე	686
ატარებდნენ	686
ვთქვათ	686
დაბალია	686
მოახდინეს	685
ბიძაშვილი	685
თანხლებით	685
ითვალისწინებდა	685
ერთია	685
პერიოდული	685
ქვრივი	685
მთიან	684
სპეციფიკური	684
დიპლომატი	684
ანჯელეს	684
ტოლია	684
მამია	684
შესვლა	684
საკითხის	684
აგვისტოდან	683
კაცის	683
კომპანიების	683
დაუპირისპირდა	683
ზელანდიაში	682
კავშირები	682
აბრეშუმის	682
ანალიზის	682
შთამომავლები	682
პიაუის	681
ნინოს	681
შემცირება	681
მეცნიერთა	681
ლეგენდის	681
უილსონი	681
უწყობდა	681
შენარჩუნება	681
სწორად	680
კატარინა	680
ალექსეი	680
შესართავთან	680
არქიტექტურულ	680
საზღვრების	680
კოპა	680
ითარგმნება	679
ღირებულების	679
ხანით	679
მოყვითალო	679
ბექა	679
ჯეფ	678
კონსტანტინეს	678
სასცენო	678
დრამატულ	678
მშვენიერი	678
დაშლა	677
ვილა	677
რაუნდში	677
ნაწარმოებების	677
დოლიძე	677
ადმინისტრაციულად	677
მზარდი	677
იემენის	677
პაპუა	677
შემოსილია	677
ტელეკომპანია	677
პორტუგალიაში	677
სადავო	677
განაგრძობდა	677
მოძრაობები	677
ძალადობის	676
დამარცხდნენ	676
შემონახულია	676
ცდილობენ	675
სახელმწიფოთა	675
მოწვევა	675
იხსნება	675
პიანისტი	675
უპირატესობას	675
ცენტრიდან	675
ლაშქარი	675
დოლარის	674
იკვებებიან	674
ალტ	674
უწევს	674
ბერძენიშვილი	674
საჯაროდ	674
დაავადებები	674
საფორტეპიანო	674
ხელისუფლებაში	674
ნაწილებში	673
ინჟინერ	673
ორსართულიანი	673
გურიაში	673
დაჯილდოებაზე	673
თაღის	673
აგრძელებს	673
გასვლა	672
ანატოლი	672
მაქსიმილიან	672
სასწავლებლის	672
მინიჭებული	672
ლეგენდარული	672
ბავშვებს	671
მოქმედებითი	671
დროშები	671
სტამბოლი	671
სურდათ	671
მოწინავე	671
ყიფიანი	671
ოპერაციის	671
ალისა	670
ორკესტრის	670
მამუკა	670
რაჭის	670
ბეჭედი	670
ბინ	670
გამოსვლები	670
საკანდიდატო	670
ჟურნალში	670
გათხრების	670
წლებამდე	670
წერილობითი	670
ადმინისტრაცია	670
ფულადი	670
დაქორწინდნენ	670
სოხუმი	669
მეტალიკის	669
აირის	669
დაწესებულებები	668
მინიჭების	668
ნიკოლას	668
მდგრადი	668
ერნესტ	668
აღინიშნოს	668
რომაელები	668
ჩვენება	668
თეთრიწყაროს	668
დამცველი	668
ქალაქებს	667
როდის	667
ოდენობით	667
უცნაური	667
კულტურები	667
კათოლიკურ	667
არქიპელაგის	667
პრეზიდენტობის	667
ტაო	667
დილის	667
მარტინის	666
ტორპედო	666
უნგრეთში	666
პოლკის	666
გერმანელები	666
საშუალებები	666
მიიწვიეს	666
დინასტიები	666
ცნება	665
ფენის	665
მსახიობის	665
ჩასმული	665
უამრავ	665
ატმოსფერული	665
სიმფონია	665
გერბები	665
ციმბირის	665
შეერთების	665
შარლოტა	665
ახალქალაქის	664
სერგი	664
გერი	664
სტეფანე	664
დაინტერესდა	664
ვადა	664
კერი	664
ცეკვის	664
მომუშავე	664
საცეკვაო	664
ესპანურ	664
შესრულებულია	664
დროით	664
ღამეს	664
ნოე	663
გაუწია	663
ტალღის	663
წამოიწყო	663
აზრს	663
პერკუსია	663
გუდაუთის	663
გოლის	663
სქელი	663
ლოცვა	662
ცენტრები	662
დადიანის	662
იძულებით	662
ფასადები	662
დაწერილია	662
წილად	662
ფუნქციები	662
ნომინაციაში	662
კლოდ	662
დაედო	662
რაიტი	662
კონკრეტულად	662
მისიის	662
გერბის	662
ლაჩინის	662
სტრუქტურული	662
იენ	661
მომწერე	661
კუბა	661
ბინადრობენ	661
ახალგაზრდულ	661
ლანჩხუთის	661
ქალაქიდან	661
ტელევიზიის	661
ავღანეთში	660
ნელი	660
საავადმყოფო	660
იწერება	660
ვარსკვლავები	660
ნაპოვნი	659
ფინალური	659
რეჟისორის	659
ატარებენ	659
სკოტი	659
საბჭოების	659
გათვალისწინებული	659
უდრის	659
ქმნიდა	659
ტიპები	658
სტატუსით	658
ლომი	658
წყობის	658
ინტერესების	658
ღარიბი	658
ბერძნ	658
მძიმედ	657
მასტერსი	657
ციხიდან	657
უკანასკნელის	657
პროგრამების	657
შეთეკაური	657
აბას	657
საზავო	657
დაცემის	657
მათში	657
როლით	657
აკუსტიკური	657
მართავდნენ	657
კონსერვატიული	656
გერ	656
ლიდერის	656
ელექტრო	656
რელიეფური	656
ვარდისფერი	656
ნილ	656
ედგა	655
როლებს	655
კასტილიის	655
თანხა	655
ღირსებას	655
იოსელიანი	655
მოხდეს	655
გოგონას	655
ნოვა	655
მასპინძელი	655
დებს	655
მეთიუ	655
მეორეს	655
რომლებზეც	655
გამოშვება	654
როი	654
დირექტორად	654
ნაკრებთან	654
რიგისა	654
კეისრის	653
ვიდეოს	653
აგრარული	653
მიზანს	653
რადიოს	653
დათვი	652
მეტს	652
მოეწერა	652
გამოცხადების	652
ბანაკში	652
დღეები	652
გაფართოება	652
მიხეილის	651
წასვლის	651
გამომცემელი	651
ყურადღების	651
მოწყობილობა	651
რეფორმა	650
ვეფხისტყაოსნის	650
ათენის	650
შესაძლებლობას	650
ადამიანური	650
ოჯახიდან	650
რაუნდი	650
უპირატესად	650
რეგენტი	650
საზღვრებს	650
მუსიკოს	650
ვაკის	649
მიმართებაში	649
ირმის	649
დაპყრობა	649
ჯაზის	649
უფასო	649
ორგანოები	649
დამყარდა	649
თვისებების	649
რეჟისორია	648
ტარდებოდა	648
დარტყმა	648
პეიჯი	648
შეფასებით	648
ასურეთის	648
ჯორჯია	648
აგრძელებდა	648
კანონების	648
ქალბატონი	648
ფიქრობდა	648
აწარმოებს	648
თათრები	647
პაპა	647
ემთხვევა	647
გაათავისუფლა	647
იმერეთში	647
კომპოზიციის	647
დახურული	646
უბოძა	646
მკურნალობა	646
იუნესკომ	646
ხანში	646
მესამედ	646
ინფორმაციით	645
შანსი	645
სიები	645
ემა	645
აჩვენებს	645
აშენებულია	645
მიმდინარეობა	645
ადგილზეა	645
ერისთავის	645
სახელია	645
ისაბელ	644
გლობუსი	644
ანტიკურ	644
გიმნაზია	644
აქტის	644
ინდუსტრია	644
უფლებებს	644
ჩეხოსლოვაკიის	644
მარტივად	644
გუბერნატორის	644
ირკვევა	644
გადაღება	644
ჩაერთო	643
ფერდობზე	643
საგადასახადო	643
უნგრელი	643
დარგის	642
რიგ	642
ნაყოფიერი	642
ეგრეთ	642
ნოზაძე	642
გამოუცხადა	642
ნატო	641
ცვლის	641
შევიდნენ	641
გაუგზავნა	641
ექიმები	641
მიიღოს	641
ოჯახური	641
იატაკი	640
ნაერთები	640
მორის	640
ჰერმან	640
ზევით	640
ხშირ	640
ძვლის	640
უმნიშვნელო	639
დუნაის	639
ვირჯინია	639
ოლქს	639
ნამდვილ	639
ბუნებაში	639
თანაც	639
ჰოლი	639
შემთხვევებში	639
მანანა	639
კარგ	638
სიტყვების	638
პასუხისმგებელი	638
დოკუმენტი	638
თხელი	638
მთავარანგელოზის	638
დამუშავების	638
ჩამოყალიბების	638
ლეონიდ	638
მიდიოდა	637
მადამ	637
კირის	637
ოსური	637
ქრისტიან	637
მარმარილოს	637
აზიასა	637
ასათიანი	637
გაფორმებული	637
სარგებლობს	636
სამოციქულო	636
ანიჭებს	636
სარეკლამო	636
კრისტალური	636
ოდესის	636
ბევრია	636
უხეში	636
მიწისძვრა	635
მსხვილ	635
ავსტრალიური	635
დედაქალაქები	635
ნამუშევრების	635
ჰენდრი	635
მღვიმის	635
თაღით	635
დედას	635
შონ	635
გამოცემები	635
დარღვევა	635
პრობლემებს	634
საბადოები	634
გამოყვანილია	634
გიგანტური	634
უოლტერ	634
ხალხში	634
გაუქმების	633
ბაკალავრის	633
მოდელის	633
ჩარლი	633
ფიზიკოსები	633
მეგობრობის	633
ბაროკოს	633
გადასვლის	633
რაიონების	633
ისრაელში	633
გადმოცემის	633
მდგომარეობას	633
წრის	633
რუდოლფ	632
საფრანგეთს	632
მეუღლეს	632
მთავრის	632
გაიუს	632
სკოტ	632
მკურნალობის	632
ასტრონომიული	632
იმაში	632
დღიდან	632
მამამ	632
იმდროინდელი	632
მანძილი	632
შორეულ	631
რუკები	631
დემოკრატიის	631
დახვრიტეს	631
ახსნა	631
კალიფორნიაში	630
ბრალი	630
კომპლექსური	630
მარიო	630
დადებითად	630
ეხებოდა	630
საგვარეულოს	630
რაოდენობას	630
ორბელიანი	629
ლეჩხუმისა	629
ითვალისწინებს	629
მომხმარებელთა	629
ცენტრად	629
გარეთა	629
რესტავრაცია	629
კომპოზიტორის	629
დონალდ	629
მოედნის	629
მედიაში	629
წყლების	629
ჯექსონი	628
ბაზილიკა	628
მიმავალი	628
დატოვება	628
ჩინურ	628
სტუდენტთა	628
გაყიდული	628
შოტლანდია	628
პარაიბის	628
ვაჟმა	628
თასების	628
გაგზავნეს	628
მონადირე	628
საფინანსო	628
გამაგრებული	627
თემების	627
ჯონსი	627
კრიტიკოსების	627
მოძრაობაში	627
მომენტში	627
დადგინდა	627
სასწრაფოდ	627
სხდომაზე	626
წყობით	626
იმპერიამ	626
კახა	626
ჯემალ	625
საქონელი	625
ჯგუფად	625
ზღვას	625
ესტონეთი	625
გრაფინია	625
ხარჯი	625
არჩევნებზე	625
ბერძნები	625
ირანული	624
მდებარეობის	624
ფორმების	624
ტრადიციის	624
რომელ	624
სანადირო	624
შექმნაში	624
აღიარეს	624
ფეხბურთელის	624
წერეთლის	624
წონით	624
სომალის	623
ნაბიჯი	623
საბანკო	623
ამსახველი	623
ბაკურ	623
სწავლობს	623
ნაჩვენებია	623
სახ	623
სუბალპური	622
ადიგენის	622
უმეტესწილად	622
წლებს	622
განმარტება	622
დაარსება	622
ხმები	622
თვალები	622
ხალხების	622
წამოაყენა	622
წოდებები	622
მიზეზების	621
ჯაზ	621
დამოუკიდებლობას	621
ოსმალებმა	621
ხალიფა	621
კონფერენციაზე	621
ოპერაციული	620
მოწყობა	620
აზროვნების	620
წყნარ	620
დააფუძნა	620
მეცნიერებაში	620
კლუბს	620
გადატრიალება	620
ტკბილი	620
ტურნეები	620
პრესის	620
სიის	619
აფსიდი	619
ვალიე	619
დაზიანდა	619
გაზაფხულის	619
ნაშრომის	619
დასჯა	619
აისახა	619
შთამომავალი	619
მარადმწვანე	618
თეატრისა	618
ცოცხლად	618
როლისთვის	617
გადასცეს	617
ბედნიერი	617
კინოში	617
საქორწინო	617
შინაარსის	617
კოსოვოს	617
ჩრდ	617
ქარის	617
მარჯანიშვილის	617
ასომთავრული	616
შიში	616
იგულისხმება	616
აცხადებდა	616
დასაწყისიდან	616
კონფლიქტები	616
თამაშს	616
არასამთავრობო	615
ადამიანმა	615
მეორეხარისხოვან	615
მბრძანებელი	615
ტაჯიკეთის	615
ხელმეორედ	615
კელი	615
დანიშნულება	615
ეპიზოდები	615
აღმაშენებლის	614
დაავადებების	614
სებასტიან	614
შეჰზადე	614
ცხენი	614
სადგურ	614
წგნ	614
ბრძანებულება	614
დეკემბრამდე	614
კლარჯეთის	614
ალბომმა	614
ყრილობა	614
ექსპედიციამ	614
პერიოდების	613
კლდოვანი	613
დედამიწა	613
დასაჯეს	613
პროექტების	613
ლეიკერსი	613
ნაპოვნია	613
განიხილებოდა	613
ძმასთან	613
ფართობს	612
ბარანგაის	612
დასამზადებლად	612
საავიაციო	612
მაგისტრის	612
შენობების	612
მონტე	612
განაპირობებს	611
ყურეში	611
წარმოქმნა	611
უკიდურესი	611
ენდ	611
დარგი	611
მათმა	611
დანაშაულის	610
ქვებით	610
ტფილისის	610
დაპყრობის	610
ჟანრი	610
სქემა	610
უბნის	610
გეი	610
ნიადაგი	610
აღმოჩნდება	610
მეტა	610
ქცევის	609
დამყარების	609
დაუთმო	609
ლუდი	609
ნეიტრალური	609
კულტურას	609
ნორმალური	609
იმოგზაურა	609
გათავისუფლების	609
ფარული	609
აღჭურვილი	609
შემქმნელი	609
ხელთ	608
ბიძინა	608
წინასწარი	608
მოცემულ	608
ამისთვის	608
დადებული	608
შემადგენლობით	608
აფხაზი	607
ქობულეთის	607
დაქვემდებარებაში	607
თვლიან	607
ჯეისონ	607
სირია	607
დამთავრებული	607
ზემოდან	607
შპს	607
ასეთივე	606
ცივილიზაციის	606
მშრალ	606
სატელეფონო	606
ალყაში	606
ნახსენები	606
გარეული	606
მხარდაჭერის	606
განადგურების	606
კარლი	606
გენეტიკური	606
ნინა	606
მიემართება	605
ასობით	605
გიმნაზიაში	605
მაკედონიაში	604
გასცა	604
კლავიშებიანი	604
მტკიცე	604
მოცულობის	604
მოხუცი	604
უჭერს	604
ქრისტე	604
მოქმედებების	604
ბაჰამის	603
ორმა	603
საბუნებისმეტყველო	603
დადგენა	603
ტელევიზიაში	603
მრავალწლოვანი	603
ალჟირის	602
ფილმიდან	602
ნორვეგიელი	602
ირჩევს	602
მითითებულია	602
მთლიანობაში	602
უელსი	602
მუდმივ	602
საყოველთაოდ	602
ჰყავთ	601
გიგა	601
მოამბე	601
კვირას	601
სახეს	601
ჩეხი	601
საწყის	601
პრობლემის	601
დაყოფილი	600
ფრაგმენტი	600
თებერვლიდან	600
ძველად	600
დიალექტი	600
სამუშაოს	600
აქტივისტი	600
ვის	600
გეოლოგიის	600
კალთები	599
პრეზიდენტს	599
ორლეანის	599
სამინისტრომ	599
სწორკუთხაა	599
გეოგრაფი	599
ადის	599
ხუროთმოძღვრების	599
პლატინის	599
მხედრული	598
ვუდი	598
ირინა	598
აღიარებულია	598
კომპაქტ	598
კათედრა	598
პოსტ	598
სოხუმში	597
ადგილ	597
პრაღა	597
კლიმატური	597
ნაწილმა	597
პუშკინის	597
ქიმიურ	597
საკითხს	597
დეკლარაცია	597
შესარჩევი	597
მსგავსია	596
შემოქმედებაში	596
ლოკომოტივი	596
ნათქვამია	596
კვერცხს	596
საბაზრო	596
ლატვია	596
სისქე	596
მიღწევა	595
გეოლოგია	595
დენ	595
დაშორებული	595
თუმცაღა	595
ინდექსი	595
ჰერცეგოვინის	595
აღების	595
მომზადებული	595
გაზ	595
წარმოადგინა	595
მფლობელთა	595
ალიევის	595
მდივნად	595
მეფეების	595
სიღნაღის	594
ბოსტონ	594
შემკული	594
სერბი	594
ანიმე	594
ატმოსფეროს	594
ხარაგაულის	594
დანაშაული	594
მათგანს	593
ხალხურ	593
მღვიმეები	593
მეთოდით	593
ერთმანეთისაგან	593
სტიუარტი	593
კონგრესი	593
მმართველად	593
გენერალურ	593
წელში	592
შემოსავლის	592
ნაკრებს	592
წლამდელთა	592
თრიალეთის	592
არასწორი	592
ნახევრის	592
წყალბადის	592
ესტონეთში	592
ტბაში	591
ჰარვარდის	591
დისკის	591
კუთხის	591
აღწევდა	591
სევილიის	591
კრებულში	591
ღვთაება	591
მაროკოს	591
სავოიის	591
შეცდომა	590
ორგანიზატორი	590
სრუტე	590
შეცვლის	590
ორიენტირებული	590
ელის	590
გარკვეულწილად	590
ტოკიოს	590
ადგილობრივმა	589
გამოკვლევა	589
წევრთა	589
გამარჯობა	589
სიმებიანი	589
წაგრძელებული	589
საუნივერსიტეტო	589
კენჭისყრის	589
სარტყელში	589
იდეები	589
ალიანსის	589
საყოფაცხოვრებო	589
თხზულება	589
ბოლოდან	589
კატა	589
ლიზა	588
სესია	588
ვითარება	588
კონტროლს	588
ლუკას	588
ტიტულის	588
ერთის	588
ჯგუფებს	588
მითოლოგიაში	588
წესრიგის	588
კუთხე	588
პირობა	587
ტომად	587
ჩილეში	587
სისხლი	587
ჩაება	587
აღიარებს	587
მოკლედ	587
ოპერისა	587
წალკის	587
მუდამ	587
ჰუსეინ	587
საფუძველს	587
ნაკლებ	587
ჯარისკაცები	587
ჯგუფთან	587
მტერი	586
ინტერნეტის	586
მსვლელობისას	586
ნაკრებები	586
კონცერტზე	586
ვანო	586
თიხა	586
დადგენილება	586
იჯარით	586
სოკოები	586
მეფობდა	586
დამკვიდრდა	586
ეკოლოგიური	585
ფასი	585
სერიალ	585
ვერსიაში	585
შეისრული	585
მიჯნაზე	585
მედიჩი	585
შვიდ	585
კონსტანტინოპოლში	585
ხელოვნებას	585
სარდალი	585
კომიქსების	585
ავადმყოფობის	585
დილით	585
განიცდიდა	584
სამრეკლოს	584
სტადიონის	584
გამოკვეთილი	584
სახარება	584
ნივთიერებები	584
ოკუპაცია	584
პაოლო	584
პურის	584
ხილის	583
იდეების	583
კინგი	583
არცერთი	583
გაემართა	583
განპირობებული	583
შეექმნა	583
თეატრალურ	583
ლანკის	582
დაიბრუნა	582
ფილმ	582
ფართოდაა	582
აღნიშნავენ	582
არსებითი	582
უფლებამოსილების	582
ელემენტებს	582
აჭარა	582
ჩაწერის	582
შესაძლებლობების	582
დანიაში	582
მყინვარები	582
გულრიფშის	582
გირეი	582
დევნა	582
მოლაპარაკებების	581
ერევანში	581
ჯოუნსი	581
ურთიერთობას	581
ცხენის	581
ენრიკე	581
დაბადებიდან	581
შინაური	581
ციხეს	580
სექტორის	580
დონეცკის	580
მწერალმა	580
ნეპალის	580
პრინცესები	580
ისეთივე	579
ალყის	579
ტერორისტული	579
ჟოზე	579
მოწვეული	579
ანალოგიური	579
ქანების	579
კიევში	579
სპეციალისტი	579
სტენლი	579
სასამართლოში	579
რონალდ	579
მიღებას	578
ემის	578
იშლება	578
შესწავლას	578
ჯულია	578
საწინააღმდეგოდ	578
ნიგერიის	578
გადაღებები	578
დაეუფლა	578
ონის	578
პროდიუსერები	578
მყინვარული	578
ალბანეთი	577
ფრანკო	577
გასვლის	577
ბრინჯის	577
რომაელთა	577
დაყრდნობილი	577
ცოლ	576
ორგანიზაციას	576
პერსონაჟების	576
შეიტყო	576
თვალი	576
სანდო	576
ჩემთვის	576
კრიმინალური	575
რამაზ	575
გამოწვეულია	575
ზავის	574
თქვენს	574
პარკების	574
ბატონიშვილის	574
ჩოხატაურის	574
კრიტიკოსები	574
სკოლას	574
აკრძალული	574
ხვდა	574
ქვეყანამ	574
რევოლუციურ	573
კენ	573
საზოგადოებამ	573
ტერიტორიებს	573
ფორტეპიანო	573
ებრძოდა	573
განათლებისა	573
წასვლა	573
მდიდარ	573
სხვაობა	573
მალტის	573
ფლეთილი	573
ხაზით	573
უპასუხა	573
ერაყში	573
ნაწყობი	572
ტოპ	572
ბურბონი	572
მფლობელობაში	572
სასკოლო	572
უჩვეულო	572
სთვის	572
ჯარში	572
ბრიუს	572
იპოვეს	572
ზოგან	571
პირველობაზე	571
აღორძინების	571
მომსახურება	571
მსახიობ	571
ავგუსტ	571
წრეში	571
ბრალდებით	571
ეტაპის	571
ვენესუელაში	570
ბეჭდის	570
ბიოლოგია	570
სენაკის	570
კაცები	570
ემყარება	570
პლატო	570
კალთებზე	570
ვინსენტ	570
ფერმწერი	569
ნაეკლესიარი	569
ნოვი	569
იწვევდა	569
სამბო	569
აბდულ	569
გერმანელ	569
ცხოველის	569
სომხების	569
თაობა	569
პრაქტიკა	569
აღმართული	568
ჩაი	568
აღდგენილი	568
სასაფლაო	568
პირველობის	568
პროვინციების	568
ყველაფრის	567
ჩაუტარდა	567
ჰორიზონტალური	567
ჯერჯერობით	567
ეზოს	567
პირს	567
ადამიანია	567
სამაგიეროდ	567
ევროპასა	567
მხარეთმცოდნეობის	567
არჩევის	566
აფეთქების	566
პორტუგალიური	566
კომენტარი	566
უოტერსის	566
ინფრასტრუქტურის	566
აპრილამდე	566
ათასამდე	566
დაინგრა	566
დაარქვა	566
დღეებში	566
თურქმენეთის	566
პროდიუსერის	566
პროექტში	566
წყალდიდობა	565
სოფსაბჭოს	565
გრიგორიანული	565
ნორმა	565
ასი	565
იანებში	565
სიმბოლური	565
ყაზახეთში	565
განვითარებაზე	565
გორგასლის	565
ხაზები	565
პოლი	565
ფსიქოლოგიის	564
განახლებული	564
პუნქტების	564
წევრებმა	564
გორა	564
ფორმალურად	564
ობიექტის	564
მთვარე	564
რთულია	564
ფინანსურ	563
გარი	563
გარდაცვლილები	563
ენობრივი	563
მეთაურად	563
ყოფნა	563
ყაზანის	563
შეიყვანეს	563
კომენტარები	563
ბასილი	563
მოვლენებს	562
მთავარეპისკოპოსი	562
მუსიკოსის	562
მდინარეთა	562
ბაღში	562
ცალი	562
ზომიერად	562
დახვეწილი	562
ბარის	562
სადაზვერვო	562
საგრაფოში	562
კვალიფიკაცია	562
ადგილმდებარეობის	561
შეხედულებები	561
არქეოლოგიურ	561
პალმის	561
სასწავლებლები	561
საჭიროებს	561
გაძლიერდა	561
ზოგად	561
ოლივერ	561
ბრძოლების	561
რიონის	561
დაღუპული	561
პარტიების	560
განათლებას	560
ინსტრუმენტები	560
ბელა	560
ბაგრატიონის	560
ედი	560
დამოუკიდებლობისათვის	560
ოფში	560
დაესხა	560
სლოვენიის	560
ბურკინა	560
უშვილო	560
დივიზიის	559
მავზოლეუმი	559
დაკრძალვის	559
ზღვისპირა	559
ხსნის	559
ქორწილი	559
აზერბაიჯანულ	559
