word	count
ქალაქებს	667
როდის	667
ტაო	667
პრეზიდენტობის	667
კათოლიკურ	667
ოდენობით	667
დილის	667
პოლკის	666
ტორპედო	666
დინასტიები	666
უნგრეთში	666
საშუალებები	666
გერმანელები	666
მიიწვიეს	666
მარტინის	666
ატმოსფერული	665
ციმბირის	665
შეერთების	665
გერბები	665
ჩასმული	665
უამრავ	665
ფენის	665
ცნება	665
მსახიობის	665
სიმფონია	665
შარლოტა	665
სტეფანე	664
ღამეს	664
ესპანურ	664
დაინტერესდა	664
შესრულებულია	664
ცეკვის	664
კერი	664
გერი	664
ვადა	664
სერგი	664
დროით	664
ახალქალაქის	664
მომუშავე	664
საცეკვაო	664
ტალღის	663
გაუწია	663
გოლის	663
ნოე	663
სქელი	663
წამოიწყო	663
აზრს	663
პერკუსია	663
გუდაუთის	663
დაწერილია	662
ფასადები	662
გერბის	662
ნომინაციაში	662
დაედო	662
ცენტრები	662
კონკრეტულად	662
რაიტი	662
იძულებით	662
ლაჩინის	662
დადიანის	662
წილად	662
სტრუქტურული	662
ლოცვა	662
მისიის	662
კლოდ	662
ფუნქციები	662
ტელევიზიის	661
კუბა	661
ახალგაზრდულ	661
მომწერე	661
ლანჩხუთის	661
იენ	661
ქალაქიდან	661
ბინადრობენ	661
ვარსკვლავები	660
საავადმყოფო	660
იწერება	660
ნელი	660
ავღანეთში	660
ფინალური	659
უდრის	659
გათვალისწინებული	659
სკოტი	659
ნაპოვნი	659
საბჭოების	659
რეჟისორის	659
ატარებენ	659
ქმნიდა	659
ბერძნ	658
ტიპები	658
ლომი	658
წყობის	658
სტატუსით	658
ინტერესების	658
ღარიბი	658
მძიმედ	657
მათში	657
პროგრამების	657
აკუსტიკური	657
მართავდნენ	657
უკანასკნელის	657
მასტერსი	657
შეთეკაური	657
დაცემის	657
საზავო	657
ციხიდან	657
აბას	657
როლით	657
რელიეფური	656
ნილ	656
ელექტრო	656
ვარდისფერი	656
კონსერვატიული	656
გერ	656
ლიდერის	656
თანხა	655
ნოვა	655
მასპინძელი	655
მეორეს	655
მეთიუ	655
ედგა	655
ღირსებას	655
რომლებზეც	655
კასტილიის	655
დებს	655
გოგონას	655
როლებს	655
მოხდეს	655
იოსელიანი	655
ნაკრებთან	654
რიგისა	654
როი	654
დირექტორად	654
გამოშვება	654
ვიდეოს	653
მიზანს	653
აგრარული	653
კეისრის	653
რადიოს	653
ბანაკში	652
მეტს	652
გამოცხადების	652
დღეები	652
გაფართოება	652
მოეწერა	652
დათვი	652
მოწყობილობა	651
წასვლის	651
ყურადღების	651
მიხეილის	651
გამომცემელი	651
შესაძლებლობას	650
საზღვრებს	650
რეგენტი	650
ვეფხისტყაოსნის	650
ათენის	650
ოჯახიდან	650
რაუნდი	650
მუსიკოს	650
რეფორმა	650
ბი	650
უპირატესად	650
ადამიანური	650
ორგანოები	649
თვისებების	649
უფასო	649
მიმართებაში	649
ვაკის	649
ჯაზის	649
დაპყრობა	649
ირმის	649
დამყარდა	649
კანონების	648
ქალბატონი	648
პეიჯი	648
რეჟისორია	648
შეფასებით	648
დარტყმა	648
აგრძელებდა	648
აწარმოებს	648
ჯორჯია	648
ფიქრობდა	648
ასურეთის	648
ტარდებოდა	648
გაათავისუფლა	647
ემთხვევა	647
პაპა	647
იმერეთში	647
თათრები	647
კომპოზიციის	647
მესამედ	646
იუნესკომ	646
უბოძა	646
მკურნალობა	646
დახურული	646
ხანში	646
შანსი	645
ადგილზეა	645
სიები	645
ემა	645
აჩვენებს	645
სახელია	645
აშენებულია	645
ინფორმაციით	645
მიმდინარეობა	645
ერისთავის	645
უფლებებს	644
ირკვევა	644
გუბერნატორის	644
ისაბელ	644
ანტიკურ	644
აქტის	644
გიმნაზია	644
გადაღება	644
მარტივად	644
ინდუსტრია	644
ჩეხოსლოვაკიის	644
გლობუსი	644
ჩაერთო	643
საგადასახადო	643
ფერდობზე	643
უნგრელი	643
დარგის	642
რიგ	642
გამოუცხადა	642
ნოზაძე	642
ეგრეთ	642
ნაყოფიერი	642
შევიდნენ	641
ექიმები	641
ნატო	641
ცვლის	641
გაუგზავნა	641
მიიღოს	641
ოჯახური	641
ნაერთები	640
ხშირ	640
ძვლის	640
მორის	640
ჰერმან	640
ზევით	640
იატაკი	640
დუნაის	639
ნამდვილ	639
ვირჯინია	639
ბუნებაში	639
შემთხვევებში	639
თანაც	639
უმნიშვნელო	639
ოლქს	639
მანანა	639
ჰოლი	639
კარგ	638
სიტყვების	638
მთავარანგელოზის	638
დოკუმენტი	638
თხელი	638
ჩამოყალიბების	638
ლეონიდ	638
დამუშავების	638
პასუხისმგებელი	638
კირის	637
ოსური	637
მარმარილოს	637
მიდიოდა	637
ქრისტიან	637
აზიასა	637
ასათიანი	637
გაფორმებული	637
მადამ	637
ოდესის	636
სამოციქულო	636
ბევრია	636
კრისტალური	636
უხეში	636
სარეკლამო	636
ანიჭებს	636
სარგებლობს	636
გამოცემები	635
ავსტრალიური	635
დედაქალაქები	635
დარღვევა	635
მღვიმის	635
დედას	635
მიწისძვრა	635
შონ	635
თაღით	635
ჰენდრი	635
მსხვილ	635
ნამუშევრების	635
ხალხში	634
გამოყვანილია	634
გიგანტური	634
უოლტერ	634
პრობლემებს	634
საბადოები	634
მოდელის	633
ისრაელში	633
ბაკალავრის	633
გაუქმების	633
წრის	633
რაიონების	633
ფიზიკოსები	633
გადასვლის	633
ჩარლი	633
გადმოცემის	633
მეგობრობის	633
მდგომარეობას	633
ბაროკოს	633
იმდროინდელი	632
იმაში	632
მთავრის	632
მანძილი	632
ასტრონომიული	632
მეუღლეს	632
სკოტ	632
მკურნალობის	632
დღიდან	632
მამამ	632
რუდოლფ	632
საფრანგეთს	632
გაიუს	632
დახვრიტეს	631
ახსნა	631
შორეულ	631
რუკები	631
დემოკრატიის	631
კომპლექსური	630
ეხებოდა	630
ბრალი	630
მარიო	630
დადებითად	630
კალიფორნიაში	630
საგვარეულოს	630
რაოდენობას	630
ორბელიანი	629
რესტავრაცია	629
ცენტრად	629
მომხმარებელთა	629
წყლების	629
გარეთა	629
დონალდ	629
ითვალისწინებს	629
ლეჩხუმისა	629
მოედნის	629
მედიაში	629
კომპოზიტორის	629
პარაიბის	628
გაგზავნეს	628
მონადირე	628
საფინანსო	628
ბაზილიკა	628
დატოვება	628
გაყიდული	628
სტუდენტთა	628
მიმავალი	628
შოტლანდია	628
ვაჟმა	628
ჯექსონი	628
თასების	628
ჩინურ	628
სასწრაფოდ	627
დადგინდა	627
კრიტიკოსების	627
მოძრაობაში	627
ჯონსი	627
გამაგრებული	627
მომენტში	627
თემების	627
წყობით	626
იმპერიამ	626
კახა	626
სხდომაზე	626
საქონელი	625
ჯგუფად	625
არჩევნებზე	625
ჯემალ	625
გრაფინია	625
ხარჯი	625
ბერძნები	625
ესტონეთი	625
ზღვას	625
რომელ	624
ფორმების	624
წონით	624
სანადირო	624
ტრადიციის	624
მდებარეობის	624
შექმნაში	624
ფეხბურთელის	624
წერეთლის	624
აღიარეს	624
ირანული	624
სწავლობს	623
ბაკურ	623
ნაბიჯი	623
საბანკო	623
სახ	623
სომალის	623
ამსახველი	623
ნაჩვენებია	623
უმეტესწილად	622
განმარტება	622
სუბალპური	622
წლებს	622
წამოაყენა	622
თვალები	622
წოდებები	622
ხალხების	622
დაარსება	622
ადიგენის	622
ხმები	622
ოსმალებმა	621
ხალიფა	621
ბა	621
დამოუკიდებლობას	621
მიზეზების	621
ჯაზ	621
კონფერენციაზე	621
აზროვნების	620
გადატრიალება	620
პრესის	620
მოწყობა	620
წყნარ	620
ოპერაციული	620
ტკბილი	620
დააფუძნა	620
კლუბს	620
მეცნიერებაში	620
ტურნეები	620
აისახა	619
გაზაფხულის	619
აფსიდი	619
ვალიე	619
შთამომავალი	619
სიის	619
დაზიანდა	619
დასჯა	619
ნაშრომის	619
თეატრისა	618
მარადმწვანე	618
ცოცხლად	618
ჩრდ	617
საქორწინო	617
ბედნიერი	617
კინოში	617
გადასცეს	617
მარჯანიშვილის	617
ქარის	617
კოსოვოს	617
როლისთვის	617
შინაარსის	617
შიში	616
თამაშს	616
კონფლიქტები	616
დასაწყისიდან	616
ასომთავრული	616
იგულისხმება	616
აცხადებდა	616
ტაჯიკეთის	615
არასამთავრობო	615
ხელმეორედ	615
მბრძანებელი	615
მეორეხარისხოვან	615
ეპიზოდები	615
ადამიანმა	615
კელი	615
დანიშნულება	615
წგნ	614
ექსპედიციამ	614
ყრილობა	614
კლარჯეთის	614
სადგურ	614
ალბომმა	614
დაავადებების	614
დეკემბრამდე	614
სებასტიან	614
ცხენი	614
ბრძანებულება	614
აღმაშენებლის	614
შეჰზადე	614
განიხილებოდა	613
ძმასთან	613
დასაჯეს	613
ნაპოვნია	613
დედამიწა	613
პროექტების	613
კლდოვანი	613
პერიოდების	613
ლეიკერსი	613
ბარანგაის	612
ფართობს	612
დასამზადებლად	612
მონტე	612
საავიაციო	612
შენობების	612
მაგისტრის	612
უკიდურესი	611
განაპირობებს	611
დარგი	611
ყურეში	611
წარმოქმნა	611
მათმა	611
ენდ	611
დანაშაულის	610
სქემა	610
გეი	610
უბნის	610
ნიადაგი	610
აღმოჩნდება	610
მეტა	610
ტფილისის	610
დაპყრობის	610
ქვებით	610
ჟანრი	610
ნეიტრალური	609
იმოგზაურა	609
დამყარების	609
ნორმალური	609
კულტურას	609
შემქმნელი	609
ფარული	609
ქცევის	609
დაუთმო	609
გათავისუფლების	609
აღჭურვილი	609
ლუდი	609
ამისთვის	608
ბიძინა	608
შემადგენლობით	608
ხელთ	608
დადებული	608
წინასწარი	608
მოცემულ	608
აფხაზი	607
დაქვემდებარებაში	607
შპს	607
დამთავრებული	607
ქობულეთის	607
ჯეისონ	607
სირია	607
თვლიან	607
ზემოდან	607
ალყაში	606
მშრალ	606
გარეული	606
სატელეფონო	606
ნინა	606
ნახსენები	606
განადგურების	606
კარლი	606
მხარდაჭერის	606
ასეთივე	606
ცივილიზაციის	606
გენეტიკური	606
ასობით	605
გიმნაზიაში	605
მიემართება	605
გასცა	604
უჭერს	604
მტკიცე	604
მაკედონიაში	604
მოხუცი	604
მოცულობის	604
ქრისტე	604
მოქმედებების	604
კლავიშებიანი	604
ორმა	603
ტელევიზიაში	603
მრავალწლოვანი	603
ბაჰამის	603
დადგენა	603
საბუნებისმეტყველო	603
ფილმიდან	602
ნორვეგიელი	602
ალჟირის	602
უელსი	602
ირჩევს	602
მუდმივ	602
საყოველთაოდ	602
მთლიანობაში	602
მითითებულია	602
საწყის	601
გიგა	601
პრობლემის	601
სახეს	601
კვირას	601
მოამბე	601
ჰყავთ	601
ჩეხი	601
გეოლოგიის	600
აქტივისტი	600
თებერვლიდან	600
სამუშაოს	600
დაყოფილი	600
ვის	600
ფრაგმენტი	600
დიალექტი	600
ძველად	600
კალთები	599
ორლეანის	599
ადის	599
სამინისტრომ	599
პრეზიდენტს	599
სწორკუთხაა	599
ხუროთმოძღვრების	599
პლატინის	599
გეოგრაფი	599
ირინა	598
აღიარებულია	598
პოსტ	598
კომპაქტ	598
მხედრული	598
ვუდი	598
კათედრა	598
დეკლარაცია	597
სოხუმში	597
კლიმატური	597
პრაღა	597
საკითხს	597
შესარჩევი	597
ნაწილმა	597
ქიმიურ	597
ადგილ	597
პუშკინის	597
კვერცხს	596
ლოკომოტივი	596
სისქე	596
შემოქმედებაში	596
ნათქვამია	596
საბაზრო	596
მსგავსია	596
ლატვია	596
მიღწევა	595
თუმცაღა	595
ინდექსი	595
მდივნად	595
დაშორებული	595
გაზ	595
გეოლოგია	595
ალიევის	595
მომზადებული	595
დენ	595
წარმოადგინა	595
მფლობელთა	595
ჰერცეგოვინის	595
აღების	595
მეფეების	595
ანიმე	594
სერბი	594
შემკული	594
ბოსტონ	594
დანაშაული	594
სიღნაღის	594
ატმოსფეროს	594
ხარაგაულის	594
გენერალურ	593
მღვიმეები	593
ხალხურ	593
მათგანს	593
ერთმანეთისაგან	593
მეთოდით	593
სტიუარტი	593
კონგრესი	593
მმართველად	593
ესტონეთში	592
ნახევრის	592
წყალბადის	592
არასწორი	592
წელში	592
წლამდელთა	592
თრიალეთის	592
შემოსავლის	592
ნაკრებს	592
მაროკოს	591
აღწევდა	591
კუთხის	591
სავოიის	591
ღვთაება	591
ჰარვარდის	591
კრებულში	591
დისკის	591
სევილიის	591
ტბაში	591
სრუტე	590
ტოკიოს	590
შეცდომა	590
ორგანიზატორი	590
ორიენტირებული	590
გარკვეულწილად	590
ელის	590
შეცვლის	590
თხზულება	589
სარტყელში	589
საყოფაცხოვრებო	589
ალიანსის	589
სიმებიანი	589
კენჭისყრის	589
ადგილობრივმა	589
წაგრძელებული	589
გამოკვლევა	589
გამარჯობა	589
იდეები	589
ბოლოდან	589
კატა	589
წევრთა	589
საუნივერსიტეტო	589
ერთის	588
კუთხე	588
სესია	588
ლიზა	588
ლუკას	588
მითოლოგიაში	588
ტიტულის	588
წესრიგის	588
ჯგუფებს	588
ვითარება	588
კონტროლს	588
მუდამ	587
ჩაება	587
ტომად	587
საფუძველს	587
მოკლედ	587
წალკის	587
აღიარებს	587
ჰუსეინ	587
ნაკლებ	587
სისხლი	587
ჩილეში	587
პირობა	587
ჯგუფთან	587
ოპერისა	587
ჯარისკაცები	587
იჯარით	586
დამკვიდრდა	586
ვანო	586
ნაკრებები	586
თიხა	586
კონცერტზე	586
ინტერნეტის	586
მეფობდა	586
მსვლელობისას	586
დადგენილება	586
სოკოები	586
მტერი	586
დილით	585
სარდალი	585
კომიქსების	585
შვიდ	585
მედიჩი	585
მიჯნაზე	585
შეისრული	585
კონსტანტინოპოლში	585
ვერსიაში	585
ხელოვნებას	585
სერიალ	585
ფასი	585
ეკოლოგიური	585
ავადმყოფობის	585
სამრეკლოს	584
პაოლო	584
სტადიონის	584
განიცდიდა	584
სახარება	584
ოკუპაცია	584
ნივთიერებები	584
გამოკვეთილი	584
პურის	584
განპირობებული	583
თეატრალურ	583
ხილის	583
იდეების	583
გაემართა	583
შეექმნა	583
არცერთი	583
კინგი	583
დაიბრუნა	582
ლანკის	582
ფართოდაა	582
დევნა	582
ელემენტებს	582
უფლებამოსილების	582
არსებითი	582
გირეი	582
აღნიშნავენ	582
მყინვარები	582
დანიაში	582
ფილმ	582
გულრიფშის	582
შესაძლებლობების	582
აჭარა	582
ჩაწერის	582
ენრიკე	581
ცხენის	581
მოლაპარაკებების	581
ჯოუნსი	581
შინაური	581
ურთიერთობას	581
დაბადებიდან	581
ერევანში	581
სექტორის	580
პრინცესები	580
მწერალმა	580
ციხეს	580
ნეპალის	580
დონეცკის	580
ანალოგიური	579
ისეთივე	579
ტერორისტული	579
ალყის	579
რონალდ	579
სტენლი	579
ქანების	579
სასამართლოში	579
სპეციალისტი	579
კიევში	579
მოწვეული	579
ჟოზე	579
იშლება	578
პროდიუსერები	578
საწინააღმდეგოდ	578
გადაღებები	578
მიღებას	578
ონის	578
დაეუფლა	578
ჯულია	578
მყინვარული	578
შესწავლას	578
ნიგერიის	578
ემის	578
ბრინჯის	577
ფრანკო	577
დაყრდნობილი	577
ალბანეთი	577
გასვლის	577
რომაელთა	577
შეიტყო	576
პერსონაჟების	576
ჩემთვის	576
თვალი	576
ორგანიზაციას	576
ცოლ	576
სანდო	576
გამოწვეულია	575
რამაზ	575
კრიმინალური	575
სკოლას	574
პარკების	574
ქვეყანამ	574
ხვდა	574
ზავის	574
ჩოხატაურის	574
აკრძალული	574
კრიტიკოსები	574
ბატონიშვილის	574
თქვენს	574
ფორტეპიანო	573
რევოლუციურ	573
ებრძოდა	573
ტერიტორიებს	573
უპასუხა	573
მდიდარ	573
ერაყში	573
სხვაობა	573
ხაზით	573
განათლებისა	573
წასვლა	573
მი	573
საზოგადოებამ	573
კენ	573
მალტის	573
ფლეთილი	573
ტოპ	572
სთვის	572
იპოვეს	572
ნაწყობი	572
ჯარში	572
უჩვეულო	572
ბურბონი	572
მფლობელობაში	572
სასკოლო	572
ბრიუს	572
აღორძინების	571
მომსახურება	571
პირველობაზე	571
ბრალდებით	571
წრეში	571
ავგუსტ	571
ზოგან	571
ეტაპის	571
მსახიობ	571
ემყარება	570
ვინსენტ	570
ბიოლოგია	570
ბეჭდის	570
ვენესუელაში	570
კალთებზე	570
კაცები	570
პლატო	570
სენაკის	570
აბდულ	569
სამბო	569
ფერმწერი	569
გერმანელ	569
ცხოველის	569
ნოვი	569
თაობა	569
პრაქტიკა	569
იწვევდა	569
ნაეკლესიარი	569
სომხების	569
ედ	568
პროვინციების	568
ჩაი	568
ჟ	568
პირველობის	568
აღდგენილი	568
სასაფლაო	568
აღმართული	568
ჩაუტარდა	567
პირს	567
ჰორიზონტალური	567
ყველაფრის	567
ევროპასა	567
ადამიანია	567
სამაგიეროდ	567
ჯერჯერობით	567
მხარეთმცოდნეობის	567
ეზოს	567
პროექტში	566
კომენტარი	566
ათასამდე	566
არჩევის	566
პორტუგალიური	566
აფეთქების	566
დაინგრა	566
ინფრასტრუქტურის	566
აპრილამდე	566
უოტერსის	566
თურქმენეთის	566
დაარქვა	566
დღეებში	566
პროდიუსერის	566
იანებში	565
განვითარებაზე	565
გრიგორიანული	565
წყალდიდობა	565
ნორმა	565
ყაზახეთში	565
გორგასლის	565
სიმბოლური	565
ხაზები	565
პოლი	565
სოფსაბჭოს	565
ასი	565
გორა	564
წევრებმა	564
მთვარე	564
ფსიქოლოგიის	564
განახლებული	564
ფორმალურად	564
ობიექტის	564
პუნქტების	564
რთულია	564
ყოფნა	563
ბასილი	563
ფინანსურ	563
გარდაცვლილები	563
კომენტარები	563
მეთაურად	563
გარი	563
შეიყვანეს	563
ყაზანის	563
ენობრივი	563
საგრაფოში	562
მოვლენებს	562
დახვეწილი	562
ცალი	562
მუსიკოსის	562
მდინარეთა	562
ბარის	562
ბაღში	562
სადაზვერვო	562
მთავარეპისკოპოსი	562
კვალიფიკაცია	562
ზომიერად	562
საჭიროებს	561
სასწავლებლები	561
ზოგად	561
რიონის	561
დაღუპული	561
ადგილმდებარეობის	561
ოლივერ	561
პალმის	561
შეხედულებები	561
არქეოლოგიურ	561
გაძლიერდა	561
ბრძოლების	561
სლოვენიის	560
ინსტრუმენტები	560
დაესხა	560
ოფში	560
ბელა	560
პარტიების	560
ბურკინა	560
განათლებას	560
ედი	560
ბაგრატიონის	560
უშვილო	560
დამოუკიდებლობისათვის	560
ასახულია	559
ხსნის	559
დაკრძალვის	559
დივიზიის	559
ქორწილი	559
დაკარგეს	559
გემის	559
ზღვისპირა	559
საგამოფენო	559
აზერბაიჯანულ	559
პროფესორის	559
პრომო	559
მავზოლეუმი	559
საარქივო	559
კაბინეტის	558
რეფორმები	558
უაიტი	558
ვრცელდებოდა	558
გაკეთება	558
წინამორბედი	558
ასლის	557
ლაგოდეხის	557
ღონისძიება	557
ვართ	557
უოლტ	557
დეპუტატთა	557
არაერთ	557
შეადგენდნენ	557
მეუღლესთან	557
ბერიძე	557
გადარჩა	557
მასივი	557
ასისტენტი	557
ფრონტი	557
ფერები	557
ქარხანაში	557
მგელი	557
გენერლები	556
ნაჩვენები	556
დაუყოვნებლივ	556
მოწითალო	556
ოპერატორი	556
არეში	556
შვილების	556
სალიტერატურო	556
ბალახი	556
ქუჩიდან	555
ყუბის	555
ჯინ	555
წარწერის	555
ლუისი	555
ანსამბლი	555
ბომბარდირი	555
მონარქია	555
სიტის	555
მეთაურები	554
ნუგზარ	554
ამდენად	554
დედალი	554
ბანაკი	554
ხარისხით	554
წარმომადგენლებს	554
ნივთიერების	554
დები	554
მოლეკულური	554
ტერიტორიულ	554
გადაურჩა	554
ბავშვობის	554
ოცი	554
აკურთხა	554
განაახლა	553
ოპერაციების	553
ჟანეიროს	553
მოიცვა	553
მედლები	553
ხდის	553
მოქალაქეობა	553
მოსახლეობაში	553
განიხილავს	553
მარნეულის	553
განახლების	552
მხარდამჭერი	552
ხელახალი	552
არსენ	552
კვანტური	552
ბობი	552
მოჰამედ	552
მისის	552
მამული	552
რანგში	552
აკონტროლებს	552
ძვლები	551
მიიწვია	551
ადმინისტრატორი	551
დროინდელი	551
საფრთხეს	551
პიესები	551
შემთხვევები	551
ბაქრაძე	551
ვალუა	551
მორიგი	551
მთავარმა	551
მარჯნის	551
სასიყვარულო	551
ჰიტლერის	551
ბიძა	550
მაშინდელი	550
ტაგანროგის	550
უდაბნოში	550
უფლის	550
დემეტრე	550
იაპ	550
პერუ	550
სთავაზობს	550
ორმხრივი	549
გერმანელმა	549
აისახება	549
დაარქივებულია	549
ტექსტების	549
უმრავლესობის	549
ქცევა	549
მოგზაური	549
თაოსნობით	549
ურანის	549
ყრილობის	549
ელეონორა	549
ოჯახები	548
პირებს	548
სტაბილური	548
საგზაო	548
მახარაძე	548
ალენი	548
მმართ	548
ღორის	548
ფილიპეს	548
ჟორდანია	548
გადარჩენილი	548
აგვისტომდე	548
ციტატა	547
ამბობენ	547
გეოგრაფები	547
ცნობარი	547
ფაქტორი	547
ნათლად	547
გრანდ	547
მიძინების	547
ნაკვეთი	547
დოკუმენტები	547
ფაილები	547
მოსე	547
დაეტოვებინა	547
მთავრობაში	547
ათასწლეულში	547
გახდებოდა	547
მომთაბარე	547
კერძები	547
დასახელებული	546
ტყეების	546
ფრინველები	546
ქაღალდის	546
ნაკლებია	546
ქარი	546
დედასთან	546
უწოდებდა	546
ბიუჯეტის	546
მიზეზად	546
ოსტატები	546
მოჰყავთ	546
იოანეს	546
იკვლევდა	545
გადაწყვეტილებას	545
რეიტინგში	545
აკეთებს	545
მენეჯერი	545
დამტკიცდა	545
მანუჩარ	545
უმცროს	545
შედეგია	545
გასდევს	545
ბადახოსის	545
გამოჩნდნენ	545
ჰიტი	545
ხმას	545
გაფორმდა	544
ხ	544
საიუბილეო	544
ჯონათან	544
დაბლობი	544
იერუსალიმში	544
გაუშვა	544
მასალას	544
ერთგვარ	544
დემოკრატია	543
დაცემა	543
მიმდევარი	543
აღებული	543
ლუქსემბურგი	543
უკიდურესად	543
ვარსკვლავების	543
ვალი	542
მიმდევრები	542
ქვეყანაა	542
საუბრობენ	542
ნახშირბადის	542
ფილიალი	542
ზურგის	542
განაპირას	542
ოთახის	542
რეზო	542
თანხმობა	542
საფუძვლები	541
პოზიციას	541
მოწყობილია	541
კავშირმა	541
ეკვადორის	541
ოპოზიციის	541
კომპანიას	541
ნავსადგური	541
ჩამოვიდა	541
შუახმელეთის	541
დაბლა	540
კვიპროსი	540
ებრაელების	540
თეორიას	540
თემატური	540
ფრანგმა	540
დემოკრატები	539
სამუელ	539
კონცერტები	539
პრობლემას	539
კოდექსის	539
ხასიათს	539
შეუერთდნენ	539
დერ	539
ვაშინგტონში	539
კანადური	539
ეკლესიების	539
უსაფრთხოება	539
ორგანიზმის	539
მოსაპოვებლად	538
სამართლიანი	538
ადამსი	538
ხანძრის	538
გვაძლევს	538
თარიღის	538
ჰერეთის	538
ოლეგ	538
ხელსაყრელი	538
საჰერცოგო	538
უნივერსიტეტს	538
ლეიბლები	538
გვირგვინის	537
საკუთრება	537
შესრულებით	537
უჯრედის	537
ძალზედ	537
პოტერი	537
გიტარისტები	537
ბოროტი	537
სკოლების	537
თავისუფლებას	537
ერი	537
ვერტიკალური	537
რუსულად	537
სინტაქსი	537
სუპერ	537
მდებარეობენ	537
ყოველდღიურად	536
ხორბლის	536
ადამიანზე	536
მილიარდ	536
ღმერთები	536
მოკავშირეთა	536
ქერქის	536
ქრისტეფორე	536
ბასი	535
დღეისთვის	535
გადააკეთეს	535
გემები	535
საცხოვრებელ	535
განასახიერებს	535
მშენებლობას	535
ტრადიციების	535
კონტინენტზე	534
მიუღია	534
მიზეზები	534
ოქტომბრამდე	534
მითოლოგიური	534
ყაზახეთი	534
სპორტში	534
ათეული	534
ქრისტიანები	534
ფიფას	534
პროცენტი	534
მაქსიმალურად	534
გადაწყვეტს	534
პეტერ	533
ორბელიანის	533
გრძივ	533
შტოს	533
ფსევდონიმით	533
ნაწილებს	533
გაფართოების	533
კლავს	533
გადაინაცვლა	533
გამოიწვიოს	533
ტეხასი	533
მემკვიდრის	533
მიღწეული	533
მადაგასკარის	533
მეჩეთის	532
ბევრმა	532
რამდენჯერმე	532
განსაკუთრებულად	532
გარდაბნის	532
თეორიები	532
მგონია	532
ახლანდ	532
ტოლკინის	532
გაითქვა	531
ჩელსი	531
ათენში	531
აკონტროლებდა	531
ჟორჟ	531
ამიერკავკასიაში	531
ცოცხალ	531
გიტარაზე	531
ლენონი	531
უმასპინძლა	531
ფეხის	531
კრიტიკის	531
ნაცრისფერი	531
მასშტაბური	531
მაცნე	531
ეკვატორული	531
კონსერვატორიის	531
ებრაულ	530
ჯარმა	530
ნაშთი	530
ნამიბიის	530
საქსენ	530
სეიშელის	530
საზოგადოებისთვის	530
გაგებით	530
დრამის	530
ტოსკანის	530
ბუდაპეშტის	530
აპარატი	530
კუ	530
ჰაჯი	530
მეომარი	529
იულია	529
სინგაპურის	529
გამომწვევი	529
უარის	529
საფრანგეთმა	529
ქვაზე	529
საზრდოობს	529
სარტყელი	529
ცალ	529
ინარჩუნებს	529
ასოცირებული	529
მუნიციპალიტეტების	529
კუთვნილი	528
გამავრცელებელი	528
პოლარული	528
პერიოდულად	528
ნავი	528
უკმაყოფილო	528
თანაავტორი	528
მაისამდე	528
სახელების	528
წერილში	528
შეწყვეტის	528
ავს	527
არტ	527
პარტიაში	527
მომღერლის	527
იბრძოდნენ	527
ბელგიელი	527
მთლიან	527
გროსუ	527
გემების	526
ალტო	526
მედიცინაში	526
შეჯიბრებები	526
სახელმწიფოში	526
საბადო	526
ანტუან	526
განვითარებულ	526
მიიღებს	526
ქაიხოსრო	526
საბრძოლველად	526
რწმენის	526
ფორმატში	525
ხმათა	525
ამისათვის	525
იდეას	525
იმპერატორად	525
სექტემბრამდე	525
მიწას	525
წნევის	525
ანგოლის	525
დამდგმელი	525
სრულყოფილი	525
მისაღები	525
გადადგომის	525
იაპონურ	525
ნიშნების	524
გააგზავნა	524
სუპერთასის	524
მარშალის	524
წელთაღრიცხვის	524
ნოემბრამდე	524
მოხვედრილა	524
მიუძღვის	524
წარსულის	524
ასვლა	524
მოწინააღმდეგის	524
არაოფიციალური	524
მეტყველებს	524
ატლეტიკო	524
ნადირობა	523
ორგანიზება	523
წყალტუბოს	523
ბრინჯი	523
ჩამონატვირთი	523
ფანტასტიკის	523
ემსახურებოდა	523
ვლინდება	523
ენებში	523
საოცარი	523
ჩარტის	523
თარიღით	522
თანაშემწე	522
სექცია	522
მაღაზია	522
ეროვნებისა	522
პირობით	522
ბოჰემიის	522
თამარის	522
ტბას	522
ზედმეტად	522
მორალური	522
ღმერთს	522
ფსიქოლოგია	521
ნაციონალურ	521
ოქსფორდის	521
დასავლურ	521
მერკური	521
ხალხმა	521
მუსიკოსების	521
ფელიქს	521
კოლექციის	521
დაბრუნდნენ	520
ერნსტ	520
პასუხის	520
პრეზიდენტების	520
ჩაითვალოს	520
როსტომ	520
ანტონი	520
ბაღები	520
ბაიერნი	519
პროექტს	519
წყაროა	519
ნასოფლარები	519
დენიელ	519
მაგალითები	519
თავგადასავალი	519
რენესანსის	519
შეხვედრას	519
მედლებით	519
სერბული	519
პირობებს	519
თვისება	518
სახლების	518
დინების	518
ვიკიპედიას	518
სერიოზულად	518
ჭეშმარიტი	518
რობი	518
უფლებებისა	518
უნდოდა	518
ჰოლივუდის	517
ჟიურის	517
საბაჟო	517
გამოყენებულ	517
ტრამვაი	517
მიაჩნდა	517
არსებითად	517
საავადმყოფოს	517
შეტევის	517
თეიმურაზი	517
ნახევარსფეროს	516
სრულმეტრაჟიანი	516
ჯარს	516
საწარმო	516
პარტნიორი	516
ლუიზ	516
ცკ	516
დაავადებული	516
ვეზირი	516
მარაგი	516
სალივანი	515
